"site";"month";"coreID";"taxaf";"numb"
"A";2;"C2A13";"Alpheidae";0
"A";2;"C2A14";"Alpheidae";0
"A";2;"C2A15";"Alpheidae";0
"A";2;"C2A16";"Alpheidae";0
"A";2;"C2A2";"Alpheidae";0
"A";2;"C2A3";"Alpheidae";0
"A";2;"C2A4";"Alpheidae";0
"A";2;"C2A5";"Alpheidae";0
"A";2;"C2A6";"Alpheidae";0
"A";2;"C2A7";"Alpheidae";0
"A";2;"C2A8";"Alpheidae";0
"A";2;"C2A9";"Alpheidae";0
"AB";2;"C2AB1";"Alpheidae";0
"AB";2;"C2AB10";"Alpheidae";0
"AB";2;"C2AB11";"Alpheidae";1
"AB";2;"C2AB12";"Alpheidae";0
"AB";2;"C2AB13";"Alpheidae";0
"AB";2;"C2AB14";"Alpheidae";0
"AB";2;"C2AB15";"Alpheidae";0
"AB";2;"C2AB16";"Alpheidae";0
"AB";2;"C2AB2";"Alpheidae";0
"AB";2;"C2AB3";"Alpheidae";0
"AB";2;"C2AB4";"Alpheidae";0
"AB";2;"C2AB5";"Alpheidae";0
"AB";2;"C2AB6";"Alpheidae";0
"AB";2;"C2AB7";"Alpheidae";0
"AB";2;"C2AB8";"Alpheidae";0
"AB";2;"C2AB9";"Alpheidae";0
"BI";3;"C2BI1";"Alpheidae";0
"BI";3;"C2BI10";"Alpheidae";0
"BI";3;"C2BI11";"Alpheidae";0
"BI";3;"C2BI12";"Alpheidae";0
"BI";3;"C2BI13";"Alpheidae";0
"BI";3;"C2BI14";"Alpheidae";0
"BI";3;"C2BI15";"Alpheidae";0
"BI";3;"C2BI16";"Alpheidae";0
"BI";3;"C2BI2";"Alpheidae";0
"BI";3;"C2BI3";"Alpheidae";0
"BI";3;"C2BI4";"Alpheidae";0
"BI";3;"C2BI5";"Alpheidae";0
"BI";3;"C2BI6";"Alpheidae";0
"BI";3;"C2BI7";"Alpheidae";0
"BI";3;"C2BI8";"Alpheidae";1
"BI";3;"C2BI9";"Alpheidae";0
"BR";3;"C2BR1";"Alpheidae";0
"BR";3;"C2BR10";"Alpheidae";0
"BR";3;"C2BR11";"Alpheidae";0
"BR";3;"C2BR12";"Alpheidae";0
"BR";3;"C2BR13";"Alpheidae";0
"BR";3;"C2BR14";"Alpheidae";0
"BR";3;"C2BR15";"Alpheidae";0
"BR";3;"C2BR16";"Alpheidae";0
"BR";3;"C2BR2";"Alpheidae";0
"BR";3;"C2BR3";"Alpheidae";0
"BR";3;"C2BR4";"Alpheidae";0
"BR";3;"C2BR5";"Alpheidae";0
"BR";3;"C2BR6";"Alpheidae";0
"BR";3;"C2BR7";"Alpheidae";0
"BR";3;"C2BR8";"Alpheidae";0
"BR";3;"C2BR9";"Alpheidae";0
"E";3;"C2E1";"Alpheidae";0
"E";3;"C2E10";"Alpheidae";0
"E";3;"C2E11";"Alpheidae";0
"E";3;"C2E12";"Alpheidae";0
"E";3;"C2E13";"Alpheidae";0
"E";3;"C2E14";"Alpheidae";0
"E";3;"C2E15";"Alpheidae";0
"E";3;"C2E16";"Alpheidae";0
"E";3;"C2E2";"Alpheidae";0
"E";3;"C2E3";"Alpheidae";0
"E";3;"C2E4";"Alpheidae";0
"E";3;"C2E5";"Alpheidae";0
"E";3;"C2E6";"Alpheidae";0
"E";3;"C2E7";"Alpheidae";0
"E";3;"C2E8";"Alpheidae";0
"E";3;"C2E9";"Alpheidae";0
"AD";10;"C31T0";"Alpheidae";0
"AD";3;"C31T1";"Alpheidae";0
"AD";10;"C31T2";"Alpheidae";0
"AD";10;"C32T0";"Alpheidae";0
"AD";3;"C32T1";"Alpheidae";0
"AD";10;"C32T2";"Alpheidae";0
"AD";10;"C33T0";"Alpheidae";0
"AD";3;"C33T1";"Alpheidae";0
"AD";10;"C33T2";"Alpheidae";0
"AD";3;"C34T1";"Alpheidae";0
"AD";10;"C34T2";"Alpheidae";0
"AD";3;"C35T1";"Alpheidae";0
"AD";10;"C35T2";"Alpheidae";0
"AD";3;"C36T1";"Alpheidae";0
"AD";10;"C36T2";"Alpheidae";0
"A";10;"C3A1";"Alpheidae";0
"A";10;"C3A10";"Alpheidae";0
"A";10;"C3A11";"Alpheidae";0
"A";10;"C3A12";"Alpheidae";0
"A";10;"C3A2";"Alpheidae";0
"A";10;"C3A3";"Alpheidae";0
"A";10;"C3A4";"Alpheidae";0
"A";10;"C3A5";"Alpheidae";0
"A";10;"C3A6";"Alpheidae";0
"A";10;"C3A7";"Alpheidae";0
"A";10;"C3A8";"Alpheidae";0
"A";10;"C3A9";"Alpheidae";0
"AB";11;"C3AB1";"Alpheidae";0
"AB";11;"C3AB10";"Alpheidae";0
"AB";11;"C3AB11";"Alpheidae";0
"AB";11;"C3AB12";"Alpheidae";0
"AB";11;"C3AB2";"Alpheidae";0
"AB";11;"C3AB3";"Alpheidae";0
"AB";11;"C3AB4";"Alpheidae";0
"AB";11;"C3AB5";"Alpheidae";0
"AB";11;"C3AB6";"Alpheidae";0
"AB";11;"C3AB7";"Alpheidae";0
"AB";11;"C3AB8";"Alpheidae";1
"AB";11;"C3AB9";"Alpheidae";0
"BI";10;"C3BI1";"Alpheidae";0
"BI";10;"C3BI10";"Alpheidae";0
"BI";10;"C3BI11";"Alpheidae";0
"BI";10;"C3BI12";"Alpheidae";0
"BI";10;"C3BI2";"Alpheidae";0
"BI";10;"C3BI3";"Alpheidae";0
"BI";10;"C3BI4";"Alpheidae";0
"BI";10;"C3BI5";"Alpheidae";0
"BI";10;"C3BI6";"Alpheidae";0
"BI";10;"C3BI7";"Alpheidae";0
"BI";10;"C3BI8";"Alpheidae";0
"BI";10;"C3BI9";"Alpheidae";0
"BR";10;"C3BR1";"Alpheidae";1
"BR";10;"C3BR10";"Alpheidae";0
"BR";10;"C3BR11";"Alpheidae";0
"BR";10;"C3BR12";"Alpheidae";0
"BR";10;"C3BR2";"Alpheidae";0
"BR";10;"C3BR3";"Alpheidae";0
"BR";10;"C3BR4";"Alpheidae";0
"BR";10;"C3BR5";"Alpheidae";0
"BR";10;"C3BR6";"Alpheidae";0
"BR";10;"C3BR7";"Alpheidae";0
"BR";10;"C3BR8";"Alpheidae";1
"BR";10;"C3BR9";"Alpheidae";0
"E";10;"C3E1";"Alpheidae";0
"E";10;"C3E10";"Alpheidae";0
"E";10;"C3E11";"Alpheidae";0
"E";10;"C3E12";"Alpheidae";0
"E";10;"C3E2";"Alpheidae";0
"E";10;"C3E3";"Alpheidae";0
"E";10;"C3E4";"Alpheidae";0
"E";10;"C3E5";"Alpheidae";0
"E";10;"C3E6";"Alpheidae";0
"E";10;"C3E7";"Alpheidae";0
"E";10;"C3E8";"Alpheidae";0
"E";10;"C3E9";"Alpheidae";0
"AD";3;"C41T1";"Alpheidae";0
"AD";10;"C41T2";"Alpheidae";0
"AD";10;"C42T0";"Alpheidae";0
"AD";3;"C42T1";"Alpheidae";0
"AD";10;"C42T2";"Alpheidae";0
"AD";3;"C43T1";"Alpheidae";0
"AD";10;"C43T2";"Alpheidae";0
"AD";10;"C44T0";"Alpheidae";0
"AD";10;"C44T2";"Alpheidae";0
"AD";3;"C45T1";"Alpheidae";0
"AD";10;"C45T2";"Alpheidae";0
"AD";10;"C46T0";"Alpheidae";0
"AD";3;"C46T1";"Alpheidae";0
"AD";10;"C46T2";"Alpheidae";0
"BI";11;"C4BI1";"Alpheidae";0
"BI";11;"C4BI10";"Alpheidae";0
"BI";11;"C4BI11";"Alpheidae";0
"BI";11;"C4BI12";"Alpheidae";0
"BI";11;"C4BI2";"Alpheidae";0
"BI";11;"C4BI3";"Alpheidae";0
"BI";11;"C4BI4";"Alpheidae";0
"BI";11;"C4BI5";"Alpheidae";0
"BI";11;"C4BI6";"Alpheidae";0
"BI";11;"C4BI7";"Alpheidae";0
"BI";11;"C4BI8";"Alpheidae";0
"BI";11;"C4BI9";"Alpheidae";0
"BR";11;"C4BR1";"Alpheidae";0
"BR";11;"C4BR10";"Alpheidae";0
"BR";11;"C4BR11";"Alpheidae";0
"BR";11;"C4BR12";"Alpheidae";0
"BR";11;"C4BR2";"Alpheidae";0
"BR";11;"C4BR3";"Alpheidae";0
"BR";11;"C4BR4";"Alpheidae";0
"BR";11;"C4BR5";"Alpheidae";0
"BR";11;"C4BR6";"Alpheidae";0
"BR";11;"C4BR7";"Alpheidae";0
"BR";11;"C4BR8";"Alpheidae";0
"BR";11;"C4BR9";"Alpheidae";0
"E";11;"C4E1";"Alpheidae";0
"E";11;"C4E10";"Alpheidae";0
"E";11;"C4E11";"Alpheidae";0
"E";11;"C4E12";"Alpheidae";0
"E";11;"C4E2";"Alpheidae";0
"E";11;"C4E3";"Alpheidae";0
"E";11;"C4E4";"Alpheidae";0
"E";11;"C4E5";"Alpheidae";0
"E";11;"C4E6";"Alpheidae";0
"E";11;"C4E7";"Alpheidae";0
"E";11;"C4E8";"Alpheidae";0
"E";11;"C4E9";"Alpheidae";0
"AD";10;"C51T0";"Alpheidae";0
"AD";3;"C51T1";"Alpheidae";0
"AD";10;"C51T2";"Alpheidae";0
"AD";10;"C52T0";"Alpheidae";0
"AD";3;"C52T1";"Alpheidae";0
"AD";10;"C52T2";"Alpheidae";0
"AD";10;"C53T0";"Alpheidae";0
"AD";3;"C53T1";"Alpheidae";0
"AD";10;"C53T2";"Alpheidae";0
"AD";10;"C54T0";"Alpheidae";0
"AD";3;"C54T1";"Alpheidae";0
"AD";10;"C54T2";"Alpheidae";0
"AD";10;"C55T0";"Alpheidae";0
"AD";3;"C55T1";"Alpheidae";0
"AD";10;"C55T2";"Alpheidae";0
"AD";10;"C56T2";"Alpheidae";0
"A";12;"C5A1";"Alpheidae";0
"A";12;"C5A10";"Alpheidae";0
"A";12;"C5A11";"Alpheidae";0
"A";12;"C5A12";"Alpheidae";0
"A";12;"C5A2";"Alpheidae";0
"A";12;"C5A3";"Alpheidae";0
"A";12;"C5A4";"Alpheidae";0
"A";12;"C5A5";"Alpheidae";0
"A";12;"C5A6";"Alpheidae";0
"A";12;"C5A7";"Alpheidae";0
"A";12;"C5A8";"Alpheidae";0
"A";12;"C5A9";"Alpheidae";0
"AB";12;"C5AB1";"Alpheidae";0
"AB";12;"C5AB10";"Alpheidae";0
"AB";12;"C5AB11";"Alpheidae";0
"AB";12;"C5AB12";"Alpheidae";0
"AB";12;"C5AB2";"Alpheidae";0
"AB";12;"C5AB3";"Alpheidae";0
"AB";12;"C5AB4";"Alpheidae";0
"AB";12;"C5AB5";"Alpheidae";0
"AB";12;"C5AB6";"Alpheidae";1
"AB";12;"C5AB7";"Alpheidae";0
"AB";12;"C5AB8";"Alpheidae";0
"AB";12;"C5AB9";"Alpheidae";0
"BI";12;"C5BI1";"Alpheidae";0
"BI";12;"C5BI10";"Alpheidae";0
"BI";12;"C5BI11";"Alpheidae";0
"BI";12;"C5BI12";"Alpheidae";2
"BI";12;"C5BI2";"Alpheidae";0
"BI";12;"C5BI3";"Alpheidae";0
"BI";12;"C5BI4";"Alpheidae";0
"BI";12;"C5BI5";"Alpheidae";0
"BI";12;"C5BI6";"Alpheidae";0
"BI";12;"C5BI7";"Alpheidae";0
"BI";12;"C5BI8";"Alpheidae";1
"BI";12;"C5BI9";"Alpheidae";0
"BR";12;"C5BR1";"Alpheidae";0
"BR";12;"C5BR10";"Alpheidae";0
"BR";12;"C5BR11";"Alpheidae";0
"BR";12;"C5BR12";"Alpheidae";0
"BR";12;"C5BR2";"Alpheidae";0
"BR";12;"C5BR3";"Alpheidae";0
"BR";12;"C5BR4";"Alpheidae";0
"BR";12;"C5BR5";"Alpheidae";0
"BR";12;"C5BR6";"Alpheidae";0
"BR";12;"C5BR7";"Alpheidae";0
"BR";12;"C5BR8";"Alpheidae";0
"BR";12;"C5BR9";"Alpheidae";0
"E";12;"C5E1";"Alpheidae";0
"E";12;"C5E10";"Alpheidae";0
"E";12;"C5E11";"Alpheidae";0
"E";12;"C5E12";"Alpheidae";0
"E";12;"C5E2";"Alpheidae";1
"E";12;"C5E3";"Alpheidae";0
"E";12;"C5E4";"Alpheidae";0
"E";12;"C5E5";"Alpheidae";1
"E";12;"C5E6";"Alpheidae";0
"E";12;"C5E7";"Alpheidae";0
"E";12;"C5E8";"Alpheidae";0
"E";12;"C5E9";"Alpheidae";0
"AD";10;"C61T0";"Alpheidae";0
"AD";3;"C61T1";"Alpheidae";0
"AD";10;"C61T2";"Alpheidae";0
"AD";10;"C62T0";"Alpheidae";0
"AD";3;"C62T1";"Alpheidae";0
"AD";10;"C62T2";"Alpheidae";0
"AD";10;"C63T0";"Alpheidae";0
"AD";3;"C63T1";"Alpheidae";0
"AD";10;"C63T2";"Alpheidae";0
"AD";3;"C64T1";"Alpheidae";0
"AD";10;"C64T2";"Alpheidae";0
"AD";3;"C65T1";"Alpheidae";0
"AD";10;"C65T2";"Alpheidae";0
"AD";10;"C66T0";"Alpheidae";0
"AD";10;"C66T2";"Alpheidae";0
"BI";1;"C6BI1";"Alpheidae";0
"BI";1;"C6BI10";"Alpheidae";0
"BI";1;"C6BI11";"Alpheidae";0
"BI";1;"C6BI12";"Alpheidae";0
"BI";1;"C6BI2";"Alpheidae";0
"BI";1;"C6BI3";"Alpheidae";0
"BI";1;"C6BI4";"Alpheidae";1
"BI";1;"C6BI5";"Alpheidae";1
"BI";1;"C6BI6";"Alpheidae";0
"BI";1;"C6BI7";"Alpheidae";2
"BI";1;"C6BI8";"Alpheidae";0
"BI";1;"C6BI9";"Alpheidae";0
"BR";1;"C6BR1";"Alpheidae";0
"BR";1;"C6BR10";"Alpheidae";0
"BR";1;"C6BR11";"Alpheidae";0
"BR";1;"C6BR12";"Alpheidae";0
"BR";1;"C6BR2";"Alpheidae";0
"BR";1;"C6BR3";"Alpheidae";0
"BR";1;"C6BR4";"Alpheidae";0
"BR";1;"C6BR5";"Alpheidae";0
"BR";1;"C6BR6";"Alpheidae";0
"BR";1;"C6BR7";"Alpheidae";0
"BR";1;"C6BR8";"Alpheidae";0
"BR";1;"C6BR9";"Alpheidae";0
"E";1;"C6E1";"Alpheidae";0
"E";1;"C6E10";"Alpheidae";0
"E";1;"C6E11";"Alpheidae";0
"E";1;"C6E12";"Alpheidae";0
"E";1;"C6E2";"Alpheidae";0
"E";1;"C6E3";"Alpheidae";0
"E";1;"C6E4";"Alpheidae";0
"E";1;"C6E5";"Alpheidae";0
"E";1;"C6E6";"Alpheidae";0
"E";1;"C6E7";"Alpheidae";0
"E";1;"C6E8";"Alpheidae";0
"E";1;"C6E9";"Alpheidae";0
"A";3;"C7A1";"Alpheidae";0
"A";3;"C7A10";"Alpheidae";0
"A";3;"C7A11";"Alpheidae";0
"A";3;"C7A12";"Alpheidae";0
"A";3;"C7A2";"Alpheidae";0
"A";3;"C7A3";"Alpheidae";0
"A";3;"C7A4";"Alpheidae";0
"A";3;"C7A5";"Alpheidae";0
"A";3;"C7A6";"Alpheidae";0
"A";3;"C7A7";"Alpheidae";0
"A";3;"C7A8";"Alpheidae";0
"A";3;"C7A9";"Alpheidae";0
"AB";3;"C7AB1";"Alpheidae";0
"AB";3;"C7AB10";"Alpheidae";0
"AB";3;"C7AB11";"Alpheidae";0
"AB";3;"C7AB12";"Alpheidae";0
"AB";3;"C7AB2";"Alpheidae";0
"AB";3;"C7AB3";"Alpheidae";0
"AB";3;"C7AB4";"Alpheidae";0
"AB";3;"C7AB5";"Alpheidae";0
"AB";3;"C7AB6";"Alpheidae";0
"AB";3;"C7AB7";"Alpheidae";0
"AB";3;"C7AB8";"Alpheidae";0
"AB";3;"C7AB9";"Alpheidae";0
"A";4;"C8A1";"Alpheidae";1
"A";4;"C8A10";"Alpheidae";0
"A";4;"C8A11";"Alpheidae";0
"A";4;"C8A12";"Alpheidae";0
"A";4;"C8A2";"Alpheidae";0
"A";4;"C8A3";"Alpheidae";0
"A";4;"C8A4";"Alpheidae";0
"A";4;"C8A5";"Alpheidae";0
"A";4;"C8A6";"Alpheidae";0
"A";4;"C8A7";"Alpheidae";0
"A";4;"C8A8";"Alpheidae";0
"A";4;"C8A9";"Alpheidae";0
"AB";4;"C8AB1";"Alpheidae";0
"AB";4;"C8AB10";"Alpheidae";0
"AB";4;"C8AB11";"Alpheidae";0
"AB";4;"C8AB12";"Alpheidae";0
"AB";4;"C8AB2";"Alpheidae";0
"AB";4;"C8AB3";"Alpheidae";1
"AB";4;"C8AB4";"Alpheidae";0
"AB";4;"C8AB5";"Alpheidae";0
"AB";4;"C8AB6";"Alpheidae";0
"AB";4;"C8AB7";"Alpheidae";0
"AB";4;"C8AB8";"Alpheidae";0
"AB";4;"C8AB9";"Alpheidae";0
"BI";4;"C9BI1";"Alpheidae";0
"BI";4;"C9BI10";"Alpheidae";1
"BI";4;"C9BI11";"Alpheidae";0
"BI";4;"C9BI12";"Alpheidae";0
"BI";4;"C9BI2";"Alpheidae";0
"BI";4;"C9BI3";"Alpheidae";0
"BI";4;"C9BI4";"Alpheidae";0
"BI";4;"C9BI5";"Alpheidae";0
"BI";4;"C9BI6";"Alpheidae";0
"BI";4;"C9BI7";"Alpheidae";0
"BI";4;"C9BI8";"Alpheidae";0
"BI";4;"C9BI9";"Alpheidae";0
"BR";4;"C9BR1";"Alpheidae";0
"BR";4;"C9BR10";"Alpheidae";0
"BR";4;"C9BR11";"Alpheidae";0
"BR";4;"C9BR12";"Alpheidae";0
"BR";4;"C9BR2";"Alpheidae";0
"BR";4;"C9BR3";"Alpheidae";0
"BR";4;"C9BR4";"Alpheidae";1
"BR";4;"C9BR5";"Alpheidae";0
"BR";4;"C9BR6";"Alpheidae";0
"BR";4;"C9BR7";"Alpheidae";0
"BR";4;"C9BR8";"Alpheidae";0
"BR";4;"C9BR9";"Alpheidae";0
"E";4;"C9E1";"Alpheidae";0
"E";4;"C9E10";"Alpheidae";0
"E";4;"C9E11";"Alpheidae";0
"E";4;"C9E12";"Alpheidae";0
"E";4;"C9E2";"Alpheidae";0
"E";4;"C9E3";"Alpheidae";0
"E";4;"C9E4";"Alpheidae";0
"E";4;"C9E5";"Alpheidae";0
"E";4;"C9E6";"Alpheidae";0
"E";4;"C9E7";"Alpheidae";0
"E";4;"C9E8";"Alpheidae";0
"E";4;"C9E9";"Alpheidae";0
"A";1;"CA1";"Alpheidae";0
"A";1;"CA2";"Alpheidae";0
"A";1;"CA3";"Alpheidae";0
"A";1;"CA4";"Alpheidae";0
"A";1;"CA5";"Alpheidae";1
"A";1;"CA6";"Alpheidae";0
"A";1;"CA7";"Alpheidae";0
"A";1;"CA8";"Alpheidae";0
"AB";1;"CAB1";"Alpheidae";0
"AB";1;"CAB2";"Alpheidae";0
"AB";1;"CAB3";"Alpheidae";0
"AB";1;"CAB4";"Alpheidae";0
"AB";1;"CAB5";"Alpheidae";0
"AB";1;"CAB6";"Alpheidae";0
"AB";1;"CAB7";"Alpheidae";1
"BI";2;"CBI1";"Alpheidae";0
"BI";2;"CBI10";"Alpheidae";1
"BI";2;"CBI11";"Alpheidae";0
"BI";2;"CBI12";"Alpheidae";0
"BI";2;"CBI13";"Alpheidae";0
"BI";2;"CBI14";"Alpheidae";0
"BI";2;"CBI15";"Alpheidae";0
"BI";2;"CBI16";"Alpheidae";0
"BI";2;"CBI2";"Alpheidae";0
"BI";2;"CBI3";"Alpheidae";0
"BI";2;"CBI4";"Alpheidae";0
"BI";2;"CBI5";"Alpheidae";1
"BI";2;"CBI6";"Alpheidae";0
"BI";2;"CBI7";"Alpheidae";0
"BI";2;"CBI8";"Alpheidae";1
"BI";2;"CBI9";"Alpheidae";0
"BR";2;"CBR1";"Alpheidae";0
"BR";2;"CBR10";"Alpheidae";0
"BR";2;"CBR11";"Alpheidae";0
"BR";2;"CBR12";"Alpheidae";0
"BR";2;"CBR13";"Alpheidae";1
"BR";2;"CBR14";"Alpheidae";0
"BR";2;"CBR15";"Alpheidae";0
"BR";2;"CBR16";"Alpheidae";2
"BR";2;"CBR2";"Alpheidae";0
"BR";2;"CBR3";"Alpheidae";0
"BR";2;"CBR4";"Alpheidae";0
"BR";2;"CBR5";"Alpheidae";0
"BR";2;"CBR6";"Alpheidae";0
"BR";2;"CBR7";"Alpheidae";0
"BR";2;"CBR8";"Alpheidae";0
"BR";2;"CBR9";"Alpheidae";0
"E";2;"CE1";"Alpheidae";0
"E";2;"CE10";"Alpheidae";0
"E";2;"CE11";"Alpheidae";0
"E";2;"CE12";"Alpheidae";0
"E";2;"CE13";"Alpheidae";0
"E";2;"CE14";"Alpheidae";1
"E";2;"CE15";"Alpheidae";0
"E";2;"CE16";"Alpheidae";0
"E";2;"CE2";"Alpheidae";0
"E";2;"CE3";"Alpheidae";0
"E";2;"CE4";"Alpheidae";0
"E";2;"CE5";"Alpheidae";0
"E";2;"CE6";"Alpheidae";0
"E";2;"CE7";"Alpheidae";0
"E";2;"CE8";"Alpheidae";0
"E";2;"CE9";"Alpheidae";0
"AD";2;"JP_6_1";"Alpheidae";1
"AD";2;"JP_6_10";"Alpheidae";0
"AD";2;"JP_6_2";"Alpheidae";0
"AD";2;"JP_6_3";"Alpheidae";0
"AD";2;"JP_6_4";"Alpheidae";0
"AD";2;"JP_6_5";"Alpheidae";1
"AD";2;"JP_6_6";"Alpheidae";0
"AD";2;"JP_6_7";"Alpheidae";0
"AD";2;"JP_6_8";"Alpheidae";0
"AD";2;"JP_6_9";"Alpheidae";0
"AD";2;"JP_9_1";"Alpheidae";0
"AD";2;"JP_9_10";"Alpheidae";0
"AD";2;"JP_9_2";"Alpheidae";0
"AD";2;"JP_9_3";"Alpheidae";0
"AD";2;"JP_9_4";"Alpheidae";0
"AD";2;"JP_9_5";"Alpheidae";0
"AD";2;"JP_9_6";"Alpheidae";0
"AD";2;"JP_9_7";"Alpheidae";0
"AD";2;"JP_9_8";"Alpheidae";0
"AD";2;"JP_9_9";"Alpheidae";1
"AD";10;"C11T0";"Ampelisca_sp";0
"AD";3;"C11T1";"Ampelisca_sp";0
"AD";10;"C11T2";"Ampelisca_sp";0
"AD";10;"C12T0";"Ampelisca_sp";0
"AD";3;"C12T1";"Ampelisca_sp";0
"AD";10;"C12T2";"Ampelisca_sp";0
"AD";3;"C13T1";"Ampelisca_sp";0
"AD";10;"C13T2";"Ampelisca_sp";0
"AD";10;"C14T2";"Ampelisca_sp";0
"AD";3;"C15T1";"Ampelisca_sp";0
"AD";10;"C15T2";"Ampelisca_sp";0
"AD";10;"C16T0";"Ampelisca_sp";0
"AD";3;"C16T1";"Ampelisca_sp";0
"AD";10;"C16T2";"Ampelisca_sp";0
"AD";3;"C21T1";"Ampelisca_sp";0
"AD";10;"C21T2";"Ampelisca_sp";0
"AD";10;"C22T0";"Ampelisca_sp";0
"AD";3;"C22T1";"Ampelisca_sp";0
"AD";10;"C22T2";"Ampelisca_sp";0
"AD";10;"C23T2";"Ampelisca_sp";0
"AD";10;"C24T0";"Ampelisca_sp";0
"AD";3;"C24T1";"Ampelisca_sp";0
"AD";10;"C24T2";"Ampelisca_sp";0
"AD";10;"C25T0";"Ampelisca_sp";0
"AD";3;"C25T1";"Ampelisca_sp";0
"AD";10;"C25T2";"Ampelisca_sp";0
"AD";3;"C26T1";"Ampelisca_sp";0
"AD";10;"C26T2";"Ampelisca_sp";0
"A";2;"C2A1";"Ampelisca_sp";0
"A";2;"C2A10";"Ampelisca_sp";0
"A";2;"C2A11";"Ampelisca_sp";0
"A";2;"C2A12";"Ampelisca_sp";0
"A";2;"C2A13";"Ampelisca_sp";0
"A";2;"C2A14";"Ampelisca_sp";0
"A";2;"C2A15";"Ampelisca_sp";0
"A";2;"C2A16";"Ampelisca_sp";0
"A";2;"C2A2";"Ampelisca_sp";0
"A";2;"C2A3";"Ampelisca_sp";0
"A";2;"C2A4";"Ampelisca_sp";0
"A";2;"C2A5";"Ampelisca_sp";0
"A";2;"C2A6";"Ampelisca_sp";0
"A";2;"C2A7";"Ampelisca_sp";0
"A";2;"C2A8";"Ampelisca_sp";0
"A";2;"C2A9";"Ampelisca_sp";0
"AB";2;"C2AB1";"Ampelisca_sp";0
"AB";2;"C2AB10";"Ampelisca_sp";0
"AB";2;"C2AB11";"Ampelisca_sp";0
"AB";2;"C2AB12";"Ampelisca_sp";0
"AB";2;"C2AB13";"Ampelisca_sp";0
"AB";2;"C2AB14";"Ampelisca_sp";0
"AB";2;"C2AB15";"Ampelisca_sp";0
"AB";2;"C2AB16";"Ampelisca_sp";0
"AB";2;"C2AB2";"Ampelisca_sp";0
"AB";2;"C2AB3";"Ampelisca_sp";0
"AB";2;"C2AB4";"Ampelisca_sp";0
"AB";2;"C2AB5";"Ampelisca_sp";0
"AB";2;"C2AB6";"Ampelisca_sp";0
"AB";2;"C2AB7";"Ampelisca_sp";0
"AB";2;"C2AB8";"Ampelisca_sp";0
"AB";2;"C2AB9";"Ampelisca_sp";0
"BI";3;"C2BI1";"Ampelisca_sp";0
"BI";3;"C2BI10";"Ampelisca_sp";0
"BI";3;"C2BI11";"Ampelisca_sp";0
"BI";3;"C2BI12";"Ampelisca_sp";0
"BI";3;"C2BI13";"Ampelisca_sp";0
"BI";3;"C2BI14";"Ampelisca_sp";0
"BI";3;"C2BI15";"Ampelisca_sp";0
"BI";3;"C2BI16";"Ampelisca_sp";0
"BI";3;"C2BI2";"Ampelisca_sp";0
"BI";3;"C2BI3";"Ampelisca_sp";0
"BI";3;"C2BI4";"Ampelisca_sp";0
"BI";3;"C2BI5";"Ampelisca_sp";0
"BI";3;"C2BI6";"Ampelisca_sp";0
"BI";3;"C2BI7";"Ampelisca_sp";0
"BI";3;"C2BI8";"Ampelisca_sp";0
"BI";3;"C2BI9";"Ampelisca_sp";0
"BR";3;"C2BR1";"Ampelisca_sp";0
"BR";3;"C2BR10";"Ampelisca_sp";0
"BR";3;"C2BR11";"Ampelisca_sp";0
"BR";3;"C2BR12";"Ampelisca_sp";0
"BR";3;"C2BR13";"Ampelisca_sp";0
"BR";3;"C2BR14";"Ampelisca_sp";0
"BR";3;"C2BR15";"Ampelisca_sp";0
"BR";3;"C2BR16";"Ampelisca_sp";0
"BR";3;"C2BR2";"Ampelisca_sp";0
"BR";3;"C2BR3";"Ampelisca_sp";0
"BR";3;"C2BR4";"Ampelisca_sp";0
"BR";3;"C2BR5";"Ampelisca_sp";0
"BR";3;"C2BR6";"Ampelisca_sp";0
"BR";3;"C2BR7";"Ampelisca_sp";0
"BR";3;"C2BR8";"Ampelisca_sp";0
"BR";3;"C2BR9";"Ampelisca_sp";0
"E";3;"C2E1";"Ampelisca_sp";0
"E";3;"C2E10";"Ampelisca_sp";0
"E";3;"C2E11";"Ampelisca_sp";0
"E";3;"C2E12";"Ampelisca_sp";0
"E";3;"C2E13";"Ampelisca_sp";0
"E";3;"C2E14";"Ampelisca_sp";0
"E";3;"C2E15";"Ampelisca_sp";0
"E";3;"C2E16";"Ampelisca_sp";0
"E";3;"C2E2";"Ampelisca_sp";0
"E";3;"C2E3";"Ampelisca_sp";0
"E";3;"C2E4";"Ampelisca_sp";0
"E";3;"C2E5";"Ampelisca_sp";0
"E";3;"C2E6";"Ampelisca_sp";0
"E";3;"C2E7";"Ampelisca_sp";0
"E";3;"C2E8";"Ampelisca_sp";0
"E";3;"C2E9";"Ampelisca_sp";0
"AD";10;"C31T0";"Ampelisca_sp";0
"AD";3;"C31T1";"Ampelisca_sp";0
"AD";10;"C31T2";"Ampelisca_sp";0
"AD";10;"C32T0";"Ampelisca_sp";0
"AD";3;"C32T1";"Ampelisca_sp";0
"AD";10;"C32T2";"Ampelisca_sp";0
"AD";10;"C33T0";"Ampelisca_sp";0
"AD";3;"C33T1";"Ampelisca_sp";0
"AD";10;"C33T2";"Ampelisca_sp";0
"AD";3;"C34T1";"Ampelisca_sp";0
"AD";10;"C34T2";"Ampelisca_sp";0
"AD";3;"C35T1";"Ampelisca_sp";0
